dataset	cluster	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119
3	23	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	1.155476	0.670264	0.372102	0.204636	0.117106	0.069944	0.037970	0.020384	0.006395	0.002398	0.000799	0.000799	0.000799	0.000799	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	26	1.000000	1.000000	1.000000	1.000000	1.000000	4.000000	3.999800	3.999800	3.999600	4.998801	5.995004	5.988010	5.977418	5.958233	5.927058	5.881695	5.821543	5.736811	6.610711	7.471023	7.306555	7.126699	6.940847	6.764588	6.592326	6.424460	6.260592	6.101719	5.948241	5.796563	5.643885	5.475819	5.303757	5.137490	4.971623	5.814748	5.637690	5.436051	5.216227	4.980616	4.757594	4.551159	4.362310	4.188849	4.023381	4.874900	4.754197	5.630296	5.526379	5.420264	5.324540	5.227018	5.121703	5.000799	4.856315	4.694444	4.510991	4.315348	4.113509	3.909672	3.698241	3.495803	3.301359	4.124500	3.954037	3.810751	3.671663	3.564948	3.461631	5.144684	4.904676	4.701839	4.544564	4.414668	4.312150	4.233213	5.175260	5.117506	5.067346	5.013189	4.948841	4.872702	4.783373	4.677858	4.556355	4.429856	4.294964	4.160472	4.039568	3.917266	4.810352	12.716827	13.624101	12.133893	11.752998	11.181455	9.757394	9.438249	10.676859	9.224420	7.979217	6.898281	5.978217	5.218026	4.571143	4.618305	3.852918	3.253397	2.790767	2.427058	2.131695	1.862510	1.639089	1.439448	1.279976	1.114908	0.959033	0.826938	0.698241
3	27	1.000000	1.000000	1.000000	1.000000	1.000000	4.784772	4.536771	6.620703	5.854716	5.193245	4.631695	5.550560	4.646083	3.896683	3.301559	2.821343	2.428657	2.112910	1.879297	1.686851	1.532174	2.412670	1.884293	1.551759	2.272582	1.941847	1.544964	1.165667	0.838929	0.576139	0.382694	0.242606	0.149880	0.088329	0.052358	0.027778	0.014388	0.006795	0.003597	0.002398	0.001998	0.000799	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	28	3.000000	2.971623	2.858713	2.667666	2.412870	2.111711	1.783173	1.462030	1.128697	0.869305	0.662270	0.501799	0.382294	0.290967	0.224620	0.174660	0.131894	0.102718	0.082734	0.067146	0.052558	0.039369	0.031575	0.024780	0.018785	0.015588	0.011591	0.007594	0.006395	0.004796	0.004396	0.003197	0.002398	0.001998	0.000799	0.000799	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	3	2.000000	1.993205	1.961631	1.862510	1.686251	1.440847	1.176659	0.925659	0.692246	0.485212	0.339329	0.234612	0.161471	0.105516	0.067946	0.039169	0.020783	0.009992	0.005596	0.003997	0.001998	0.001199	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	35	3.000000	2.958034	3.865108	3.611511	3.233014	2.768385	2.282374	1.776779	1.344924	0.971423	0.685052	0.470624	0.315747	0.199840	0.124900	0.075540	0.050360	0.033373	0.017186	0.009992	0.005196	0.001599	0.000799	0.000799	0.000799	0.000799	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	39	2.000000	1.999600	1.992806	1.968425	1.922062	1.820144	1.685851	1.499600	1.317746	1.124301	0.940448	0.760192	0.615907	0.494005	0.381295	0.287370	0.212230	0.155875	0.110711	0.074740	0.051958	0.027978	0.016787	0.010791	0.006395	0.003997	0.003997	0.002798	0.001599	0.001199	0.000799	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	47	1.000000	2.000000	1.029976	0.524780	0.270584	0.139089	0.075140	0.041966	0.019584	0.011191	0.004796	0.002798	0.001199	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	48	1.000000	1.000000	1.000000	1.884293	1.667466	1.455036	1.293965	2.193046	2.036771	1.793565	1.492206	1.182454	0.901479	0.667866	0.464628	0.319145	0.213429	0.134293	0.082134	0.051159	0.034173	0.021383	0.011591	0.005995	0.004396	0.003597	0.003197	0.001599	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	49	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	5.988209	5.957234	5.913669	5.865707	5.820943	8.818945	7.988209	8.305955	7.733613	7.271583	7.883293	7.550560	7.285372	7.068145	18.883293	17.253397	18.629896	17.196243	18.313349	18.267986	23.042166	27.080336	25.094125	23.313549	21.663669	20.807954	20.202438	19.699041	20.489209	19.505396	19.731615	22.976019	27.223221	29.742206	31.258793	36.903677	35.317146	34.010991	38.268585	36.754796	37.177658	44.774580	52.862910	49.559752	51.844924	51.978817	54.059353	55.315747	60.463429	77.761990	93.280176	85.833133	85.037970	98.470624	101.962830	103.159872	112.598321	106.597322	95.245004	90.196843	104.007994	92.100320	82.063149	82.494604	71.063549	58.793965	53.265388	50.630296	44.815548	37.093925	31.423861	27.552758	22.129297	17.926659	14.590727	11.922262	9.807554	8.047362	6.622702	5.427858	4.453038	3.617706	2.915068	2.357114	1.883293	1.496403	1.182054	0.926859	0.720024	0.564349	0.435252	0.336531	0.254796	0.189648	0.139289	0.109912	0.086731	0.066747	0.050560	0.037170	0.032174	0.023781	0.019584	0.016986	0.012790	0.010791	0.008793	0.007594	0.006395	0.005596	0.003597	0.003597
3	50	1.000000	2.000000	1.431255	0.940448	0.591127	0.345723	0.203038	0.110711	0.064349	0.033573	0.014388	0.004796	0.003597	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	51	19.611511	15.377898	12.148481	9.705036	7.865907	6.409472	5.252598	4.311751	3.551359	2.939848	2.476819	2.126299	1.845723	1.628297	1.463030	1.344924	1.253797	1.187450	1.132894	1.099121	1.068545	1.044564	1.032174	1.022582	1.015588	1.010592	1.007194	1.003797	1.001998	1.001199	1.000799	1.000600	1.000600	1.000000	1.000000	1.000000	2.000000	1.988409	1.959832	1.914468	2.523181	2.141487	1.762390	1.451839	1.156075	0.932654	0.745404	0.581735	0.440048	0.331535	0.248201	0.176659	0.132494	0.092726	0.059752	0.041167	0.027578	0.018385	0.009792	0.007394	0.004796	0.003997	0.002398	0.001599	0.000799	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	52	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.744404	1.541367	2.392886	1.341527	0.699640	0.347722	0.164069	0.078537	0.040368	0.021383	0.011990	0.005196	0.002798	0.001199	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	56	3.000000	3.000000	2.999800	2.998002	2.992606	2.984812	2.970624	2.951039	2.920064	2.876699	2.807354	2.723421	2.622902	2.491607	2.344125	2.189448	2.023181	1.871902	1.723421	1.607514	2.264388	1.916267	1.598521	1.316347	1.069944	0.867506	0.684452	0.553357	0.441647	0.351319	0.286371	0.231215	0.190448	0.147882	0.122102	0.101319	0.084133	0.066946	0.054756	0.042766	0.034972	0.033373	0.028377	0.024580	0.021183	0.019584	0.017986	0.015588	0.013189	0.011391	0.010592	0.008393	0.007194	0.006795	0.004396	0.003197	0.002798	0.002398	0.002398	0.001599	0.000799	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	57	3.995004	3.972022	5.919065	6.673661	8.388090	8.649880	7.994804	7.322942	6.635492	6.931055	6.286970	10.708233	8.816747	7.361910	6.127098	6.077738	5.148681	4.361511	3.718825	3.192046	2.799161	2.483213	2.233014	2.049560	1.910472	1.784772	1.681255	1.593925	1.521783	1.453237	1.391287	1.341527	1.298561	1.255196	1.216827	1.184652	1.156675	1.133893	1.110512	1.091727	1.075140	1.065747	1.052958	1.042366	1.035771	1.030176	1.023781	1.018785	1.014988	1.011591	1.008193	1.006595	1.004796	1.004197	1.003397	1.002398	1.001799	1.001199	1.000600	1.000600	1.000600	1.000600	1.000600	1.000200	1.000200	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	3.000000	2.546363	3.288169	2.760192	2.418066	2.174660	1.943046	1.687450	1.411271	1.127698	0.878497	0.667466	0.481215	0.344524	0.242606	0.159073	0.103917	0.066347	0.044764	0.027178	0.018785	0.011191	0.007594	0.004796	0.002798	0.001599	0.001199	0.000799	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000
3	6	3.000000	2.998601	2.990608	2.969824	2.918066	2.839528	2.739209	3.624101	3.496603	3.363309	3.218026	3.063749	2.914069	2.760192	2.601319	2.442046	2.268785	2.106914	1.949640	1.803357	1.668865	1.542566	1.438249	1.343525	1.271583	1.210232	1.158673	1.116307	1.084732	1.059952	1.043365	1.031775	1.022182	1.014388	1.010991	1.006994	1.003997	1.002798	1.001998	1.471023	1.069145	0.723421	0.473621	0.292166	0.184852	0.108913	0.067546	0.042766	0.025979	0.015188	0.009592	0.006395	0.003997	0.002798	0.001998	0.000799	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	60	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	2.747802	1.736211	1.014788	0.571543	0.303957	0.155675	0.079337	0.046763	0.030176	0.017786	0.011791	0.008193	0.004796	0.003197	0.002798	0.001599	0.001199	0.000799	0.000799	0.000799	0.000799	0.000799	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	62	1.000000	1.000000	0.934852	0.442446	0.213429	0.106715	0.050759	0.027178	0.014788	0.009193	0.003997	0.001599	0.000799	0.000400	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	64	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	2.000000	2.000000	4.000000	3.554556	3.215428	3.635292	3.085332	2.555556	2.049960	1.576339	1.190248	0.886291	0.656675	0.475819	0.329137	0.223022	0.160671	0.103317	0.061351	0.037570	0.025380	0.016187	0.008393	0.005196	0.001998	0.001599	0.000799	0.000400	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	66	1.133094	0.619904	0.322142	0.172262	0.091926	0.039568	0.019984	0.007994	0.003197	0.002398	0.001199	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	69	3.993605	4.974221	4.845923	5.695444	5.531375	5.340528	5.116906	4.878497	4.624101	4.357914	4.072342	4.736611	4.359912	3.939049	3.519784	3.087330	2.677458	2.277378	1.899480	1.547562	1.233014	0.964828	0.727018	0.540967	0.414069	0.302758	0.223022	0.162870	0.116107	0.086930	0.063949	0.042166	0.028377	0.018785	0.012390	0.007194	0.002398	0.001599	0.000799	0.000799	0.000799	0.000799	0.000799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3	71	1.999600	1.991607	1.971623	1.931455	1.867706	1.788769	1.706035	1.612510	1.522982	1.431055	1.355316	1.289768	1.233613	1.184253	1.141087	2.108513	2.080136	2.055755	2.030176	2.008393	1.987210	1.963429	1.942246	1.917666	1.892486	1.868106	2.829536	3.619704	3.405276	3.182454	3.969424	3.790568	3.626699	3.487610	4.195244	5.929456	6.420264	6.691447	5.729017	4.903877	4.208034	4.228617	3.426859	2.787970	2.287770	1.900280	1.615907	1.403877	1.263589	1.173461	2.117506	1.427658	0.932254	0.598122	0.382894	0.246203	0.178058	0.116307	0.073741	0.050759	0.035971	0.026579	0.020184	0.013389	0.010592	0.006395	0.005196	0.003997	0.002398	0.001998	0.001998	0.001199	0.000799	0.000400	0.000400	0.000400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
